WDPAID,WDPA_PID,NAME,unique_id,area_km2,STATUS_YR,iucnCatOrd,IUCN_CAT,DESIG_ENG,GIS_AREA,Continent,Country,own_pa_id,functional_biome_num,nitrogen_depo,olson_biome_num,human_modification,climatic_region_num,MaxTemp,elevation,MAT,MAP,BurnedAreaMean,EVI,climatic_region,olson_biome,functional_biome,land_cover,PaAge
555757398,555757398,4009800,Canada_555757398,10.4983315712156,2022,3,II,Nature Legacy protected area,10.4983331956857,North America,Canada,90702,5,389.670959472656,4,0.0402905009686947,26,26.7558517456055,152.000366210938,5.99872303009033,100.276817321777,0,3026.59594726563,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestEvergreenNeedle,1
555757400,555757400,4010000,NA_555757400,32.366255484443,2022,3,II,Nature Legacy protected area,32.3662935105486,"","",90704,14,288.978057861328,4,0.242311850190163,26,20.5272178649902,4.23171043395996,5.22120141983032,96.1940994262695,0,2014.9755859375,Cold,Temperate Broadleaf & Mixed Forests,SMB,HerbacousVeg,1
555757402,555757402,4010200,Canada_555757402,73.1538025009757,2022,3,II,Nature Legacy protected area,73.154014219284,North America,Canada,90706,5,326.276580810547,6,0.00558989262208343,26,26.4317016601563,289.078643798828,3.78579020500183,87.6057662963867,0,3008.06665039063,Cold,Boreal Forests/Taiga,TMC,ClosedForestEvergreenNeedle,1
555757403,555757403,4010201,Canada_555757403,7.89297896908198,2022,3,II,Nature Legacy protected area,7.89296114190599,North America,Canada,90707,5,297.626770019531,4,0.0742916464805603,26,28.0304107666016,53.0994491577149,5.17066287994385,88.6780548095703,0,2804.67553710938,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestEvergreenNeedle,1
555757404,555757404,4010300,Canada_555757404,6.29645047526466,2022,3,II,Nature Legacy protected area,6.29645528528847,North America,Canada,90708,5,297.626770019531,4,0.165596678853035,26,27.8862743377686,67.8153762817383,5.08640241622925,92.8083114624024,0,3024.71997070313,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestEvergreenNeedle,1
555757406,555757406,4010400,NA_555757406,8.10244730749806,2022,3,II,Nature Legacy protected area,8.10248327868723,"","",90710,5,389.352172851563,4,0.236064448952675,26,22.3474960327148,39.3410835266113,6.79395771026611,122.798606872559,0,3054.90625,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestEvergreenNeedle,1
555757407,555757407,4010500,Canada_555757407,9.55362620659607,2021,3,II,Nature Legacy protected area,9.55365496247481,North America,Canada,90711,5,361.055297851563,4,0.190701827406883,26,25.0281009674072,161.007034301758,5.96976327896118,132.238006591797,0,3668.22583007813,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,2
555757408,555757408,4010600,Canada_555757408,20.100209157277,2022,3,II,Nature Legacy protected area,20.1002201183399,North America,Canada,90712,5,297.639495849609,4,0.087358720600605,26,25.3894519805908,39.4259834289551,5.39653587341309,99.0447616577148,0,2824.48510742188,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestEvergreenNeedle,1
555757410,555757410,4010701,Canada_555757410,56.7501351692507,2021,3,II,Nature Legacy protected area,56.7502221482809,North America,Canada,90714,5,341.885772705078,6,0.0103388484567404,26,26.0398731231689,284.794189453125,3.52242970466614,88.1156539916992,0,3312.01098632813,Cold,Boreal Forests/Taiga,TMC,ClosedForestMixed,2
555757411,555757411,4010702,Canada_555757411,27.5759796727283,2021,3,II,Nature Legacy protected area,27.5760701708449,North America,Canada,90715,5,341.885772705078,4,0.0287479441612959,26,27.0808124542236,170.296081542969,4.13289499282837,87.3437118530273,0,2977.22998046875,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,2
555757413,555757413,4010704,Canada_555757413,28.2506247296965,2021,3,II,Nature Legacy protected area,28.2507441203491,North America,Canada,90717,5,341.885772705078,4,0.021141080185771,26,27.1420955657959,175.12646484375,3.95006322860718,87.4007720947266,0,3077.65258789063,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,2
555757419,555757419,4011100,Canada_555757419,7.43707572766344,2022,3,II,Nature Legacy protected area,7.43710264277264,North America,Canada,90722,5,368.480072021484,4,0.0185512341558933,26,25.2638893127441,387.6201171875,3.33392310142517,95.7750701904297,0,3218.54077148438,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,1
555757422,555757422,4011400,Canada_555757422,2.28475269450974,2022,3,II,Nature Legacy protected area,2.2847488941711,North America,Canada,90724,5,368.480072021484,4,0.130931064486504,26,25.6948509216309,343.649108886719,3.65791630744934,88.5750274658203,0,3382.162109375,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestDeciduousBroad,1
555757423,555757423,4011500,Canada_555757423,2.73048355830025,2022,3,II,Nature Legacy protected area,2.73047282719695,North America,Canada,90725,5,368.480072021484,4,0.0219861473888159,26,25.8771381378174,332.313598632813,3.606360912323,100.070655822754,0,3558.87255859375,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,1
555757426,555757426,4011800,Canada_555757426,2.54087522819257,2022,3,II,Nature Legacy protected area,2.54087511284067,North America,Canada,90728,5,368.480072021484,4,0.178291603922844,26,26.877233505249,173.426345825195,4.48243093490601,92.7108993530273,0,3268.69311523438,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestEvergreenNeedle,1
555757431,555757431,4012300,Canada_555757431,2.39960475895834,2022,3,II,Nature Legacy protected area,2.39960385722755,North America,Canada,90732,5,368.480072021484,6,0.00782232731580734,26,25.234224319458,376.852905273438,3.21505069732666,88.982551574707,0,3143.2646484375,Cold,Boreal Forests/Taiga,TMC,ClosedForestMixed,1
555757433,555757433,4012500,Canada_555757433,4.2718860695253,2022,3,II,Nature Legacy protected area,4.27190732068285,North America,Canada,90734,5,368.480072021484,6,0.0125247184187174,26,25.4505996704102,383.25927734375,3.11099481582642,96.5806045532227,0,3096.05737304688,Cold,Boreal Forests/Taiga,TMC,ClosedForestMixed,1
555757436,555757436,4012800,Canada_555757436,1.12938250025979,2022,3,II,Nature Legacy protected area,1.12938410002185,North America,Canada,90736,5,368.480072021484,6,0.00434958841651678,26,25.4706211090088,360.529266357422,3.07249808311462,88.1877822875977,0,2919.29248046875,Cold,Boreal Forests/Taiga,TMC,ClosedForestEvergreenNeedle,1
555757437,555757437,4012900,Canada_555757437,7.74066253293089,2022,3,II,Nature Legacy protected area,7.74067671919088,North America,Canada,90737,5,341.885772705078,6,0.00825297646224499,26,25.6305809020996,361.085632324219,3.12507128715515,96.5935745239258,0,2993.82446289063,Cold,Boreal Forests/Taiga,TMC,ClosedForestMixed,1
555757439,555757439,4013100,Canada_555757439,6.85115756524767,2022,3,II,Nature Legacy protected area,6.85116420482203,North America,Canada,90739,5,341.885772705078,6,0.00510352104902268,26,25.3171272277832,409.941162109375,3.01612401008606,98.2042846679688,0,3255.47998046875,Cold,Boreal Forests/Taiga,TMC,ClosedForestMixed,1
555757441,555757441,4013300,Canada_555757441,8.43892664960948,2022,3,II,Nature Legacy protected area,8.43893128910639,North America,Canada,90741,5,341.885772705078,6,0.00696251355111599,26,25.1371803283691,447.463134765625,2.88671827316284,101.436157226563,0,3275.2744140625,Cold,Boreal Forests/Taiga,TMC,ClosedForestMixed,1
555757442,555757442,4013400,Canada_555757442,8.07889695144702,2022,3,II,Nature Legacy protected area,8.0789319796274,North America,Canada,90742,5,341.885772705078,6,0.00759727274999023,26,25.5956153869629,340.995880126953,3.35772228240967,96.1835479736328,0,3368.31811523438,Cold,Boreal Forests/Taiga,TMC,ClosedForestMixed,1
555757443,555757443,4013500,Canada_555757443,1.87503609180688,2022,3,II,Nature Legacy protected area,1.87502967529867,North America,Canada,90743,5,341.885772705078,6,0.00514110736548901,26,25.8084106445313,294.165191650391,3.21133661270142,94.2303314208984,0,3261.85424804688,Cold,Boreal Forests/Taiga,TMC,ClosedForestMixed,1
555757444,555757444,4013600,Canada_555757444,5.87217153406489,2022,3,II,Nature Legacy protected area,5.87220922091388,North America,Canada,90744,5,341.885772705078,6,0.0255426615476608,26,25.9319572448731,293.012817382813,3.29050397872925,97.5773086547852,0,2956.26171875,Cold,Boreal Forests/Taiga,TMC,ClosedForestMixed,1
555757449,555757449,4014100,Canada_555757449,1.86685191852024,2022,3,II,Nature Legacy protected area,1.86684596599957,North America,Canada,90749,5,341.885772705078,4,0.0069397184997797,26,26.4024143218994,215.781021118164,3.9962899684906,93.4552688598633,0,3127.92529296875,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,1
555757450,555757450,4014200,Canada_555757450,2.57508760238881,2022,3,II,Nature Legacy protected area,2.57508622146527,North America,Canada,90750,5,341.885772705078,4,0.00905011873692274,26,26.5395927429199,274.937103271484,3.91922187805176,97.2041625976563,0,3182.34252929688,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestEvergreenNeedle,1
555757451,555757451,4014300,Canada_555757451,7.10073026786356,2022,3,II,Nature Legacy protected area,7.10075682873217,North America,Canada,90751,5,341.885772705078,4,0.00372089305892587,26,26.508731842041,287.165802001953,3.77730751037598,92.7321319580078,0,2834.6005859375,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestEvergreenNeedle,1
555757452,555757452,4014400,Canada_555757452,22.2385364061583,2022,3,II,Nature Legacy protected area,22.2385379241734,North America,Canada,90752,5,334.659942626953,4,0.0108243199065328,26,27.1282215118408,188.470352172852,4.00349521636963,87.841194152832,0,3230.3994140625,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,1
555757453,555757453,4014500,Canada_555757453,9.9070764461225,2022,3,II,Nature Legacy protected area,9.9070764524115,North America,Canada,90753,5,341.885772705078,4,0.00721145560964942,26,26.9429740905762,199.808654785156,3.82209753990173,88.0706481933594,0,3216.17895507813,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,1
555757456,555757456,4014800,Canada_555757456,1.57853634017099,2022,3,II,Nature Legacy protected area,1.57850399210999,North America,Canada,90756,5,330.95703125,4,0.217970728874207,26,27.1134185791016,152.28923034668,3.95619130134583,86.0222778320313,0,3112.43334960938,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestDeciduousBroad,1
555757457,555757457,4014900,Canada_555757457,4.74289041790954,2022,3,II,Nature Legacy protected area,4.74288796259844,North America,Canada,90757,5,330.95703125,4,0.21613609790802,26,26.7133960723877,215.661575317383,3.73068952560425,88.9829940795899,0,3434.7822265625,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestDeciduousBroad,1
555757458,555757458,4015000,Canada_555757458,21.4139218214297,2022,3,II,Nature Legacy protected area,21.413927018571,North America,Canada,90758,5,330.95703125,4,0.190579757094383,26,26.9530220031738,175.163558959961,3.93475461006165,87.2603530883789,0,3339.18212890625,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,1
555757459,555757459,4015100,Canada_555757459,8.36095470888856,2022,3,II,Nature Legacy protected area,8.36094069721207,North America,Canada,90759,5,330.95703125,4,0.0233367383480072,26,27.0930099487305,162.401748657227,4.01847743988037,76.9866790771484,0,3441.04858398438,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,1
555757461,555757461,4015300,Canada_555757461,2.13010324405798,2022,3,II,Nature Legacy protected area,2.1301021066953,North America,Canada,90760,5,330.95703125,4,0.265962481498718,26,26.7559280395508,207.379013061523,3.80462956428528,84.3443145751953,0,3341.29174804688,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,1
555757465,555757465,4015700,Canada_555757465,5.59378973380171,2022,3,II,Nature Legacy protected area,5.59379526332657,North America,Canada,90764,5,330.95703125,4,0.0209187008440495,26,26.7211875915527,226.75260925293,3.7027759552002,89.274299621582,0,3453.0380859375,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,1
555757466,555757466,4015800,Canada_555757466,8.6952810144533,2022,3,II,Nature Legacy protected area,8.69528835284141,North America,Canada,90765,5,330.95703125,4,0.00369444326497614,26,26.3912181854248,293.3056640625,3.52741122245789,90.7975082397461,0,3304.40283203125,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,1
555757467,555757467,4015900,Canada_555757467,36.1028025194444,2022,3,II,Nature Legacy protected area,36.1028101262708,North America,Canada,90766,5,332.121917724609,4,0.00477287266403437,26,27.066255569458,194.415786743164,4.07381677627564,80.7697906494141,0,3166.78784179688,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestEvergreenNeedle,1
555757468,555757468,4016000,Canada_555757468,9.01437475683235,2022,3,II,Nature Legacy protected area,9.01441088158356,North America,Canada,90767,5,341.885772705078,4,0.00335986982099712,26,26.7114086151123,258.122039794922,3.80177187919617,91.6191558837891,0,3092.34765625,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,1
555757473,555757473,4016500,Canada_555757473,15.4559304028,2022,3,II,Nature Legacy protected area,15.4559558395151,North America,Canada,90772,5,330.95703125,4,0.00738905277103186,26,26.8140735626221,227.146865844727,3.85066413879395,80.645133972168,0,3495.98461914063,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestEvergreenNeedle,1
555757474,555757474,4016600,Canada_555757474,21.0264860191523,2022,3,II,Nature Legacy protected area,21.0264686198512,North America,Canada,90773,5,330.95703125,6,0.00529859261587262,26,26.8307304382324,245.070587158203,3.80302977561951,77.7458953857422,0,3093.97241210938,Cold,Boreal Forests/Taiga,TMC,ClosedForestEvergreenNeedle,1
555757475,555757475,4016700,Canada_555757475,2.81561841136976,2022,3,II,Nature Legacy protected area,2.81561946146486,North America,Canada,90774,5,330.95703125,6,0.00799646880477667,26,25.899076461792,389.30712890625,3.38574767112732,90.7900466918945,0,3306.45458984375,Cold,Boreal Forests/Taiga,TMC,ClosedForestMixed,1
555757477,555757477,4016900,Canada_555757477,2.10420179704128,2022,3,II,Nature Legacy protected area,2.10420183879921,North America,Canada,90775,5,368.480072021484,6,0.0102811735123396,26,25.3950805664063,385.093200683594,3.05370879173279,90.9258041381836,0,3040.65600585938,Cold,Boreal Forests/Taiga,TMC,ClosedForestEvergreenNeedle,1
555757478,555757478,4017000,Canada_555757478,5.8345297544483,2022,3,II,Nature Legacy protected area,5.83450530240901,North America,Canada,90776,5,330.95703125,4,0.015517401508987,26,26.9208507537842,191.676498413086,3.97447943687439,87.9551696777344,0,3384.5244140625,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,1
555757481,555757481,4017300,Canada_555757481,5.40068976295145,2022,3,II,Nature Legacy protected area,5.40069664569827,North America,Canada,90779,5,330.95703125,4,0.00345580885186791,26,26.9567604064941,248.641357421875,3.87828826904297,82.2414398193359,0,3113.63305664063,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,1
555757482,555757482,4017400,Canada_555757482,20.2780753135138,2022,3,II,Nature Legacy protected area,20.2779743122522,North America,Canada,90780,5,314.298828125,4,0.0547394268214703,26,26.9464893341064,200.206237792969,4.22521448135376,95.7011337280274,0,3282.91528320313,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,1
555757483,555757483,4017500,Canada_555757483,10.6321967760729,2022,3,II,Nature Legacy protected area,10.6322007432472,North America,Canada,90781,5,297.626770019531,4,0.217554420232773,26,27.3103771209717,78.5804901123047,4.93859958648682,96.8171920776367,0,3171.19580078125,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestEvergreenNeedle,1
555757484,555757484,4017600,Canada_555757484,13.0188841178086,2022,3,II,Nature Legacy protected area,13.0188768777833,North America,Canada,90782,5,297.626770019531,4,0.153645873069763,26,27.6371841430664,102.80265045166,4.88071346282959,96.0099029541016,0,3038.43481445313,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestEvergreenNeedle,1
555757485,555757485,4017700,Canada_555757485,6.21899378610716,2022,3,II,Nature Legacy protected area,6.21911267406738,North America,Canada,90783,5,297.626770019531,4,0.096912257373333,26,27.4866390228272,68.9527969360352,5.09947013854981,86.1596374511719,0,2925.6328125,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestEvergreenNeedle,1
555757487,555757487,4017900,Canada_555757487,6.6545672395558,2022,3,II,Nature Legacy protected area,6.65456898614183,North America,Canada,90785,5,297.626770019531,4,0.136536866426468,26,26.788366317749,167.756622314453,4.77088832855225,94.7306823730469,0,2932.06372070313,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,1
